rev_id,auto_labeled,damaging,goodfaith,rev_link,username,anonymous,first_edit_time,edit_years,label_damage,confidence_damage,label_faith,confidence_faith
606598368,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=606598368,Nizil_Shah,FALSE,5/8/08 10:26,12,FALSE,0.013759234,TRUE,0.988146004
638059331,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638059331,Blaise_Mann,FALSE,4/22/06 20:55,14,FALSE,0.095786663,TRUE,0.947424248
613996129,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=613996129,STATicVapor,FALSE,1/13/10 4:33,10,FALSE,0.009768648,TRUE,0.995195257
617168670,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=617168670,DaHuzyBru,FALSE,11/21/11 3:08,9,FALSE,0.012467324,TRUE,0.989845019
607934287,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607934287,RjwilmsiBot,FALSE,12/16/09 8:13,11,FALSE,0.003484314,TRUE,0.997481994
652418623,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652418623,MediaWiki_message_delivery,FALSE,11/20/13 18:15,7,FALSE,0.003713127,TRUE,0.997798157
626779945,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626779945,TheCatalyst31,FALSE,7/12/07 21:04,13,FALSE,0.017218865,TRUE,0.9897701
610343077,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=610343077,Jytdog,FALSE,1/16/08 16:10,12,FALSE,0.00457523,TRUE,0.996976802
614296478,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=614296478,65.189.214.89,TRUE,6/19/13 2:12,7,TRUE,0.721782187,FALSE,0.347683075
611256591,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=611256591,60.240.3.78,TRUE,11/18/12 22:04,8,FALSE,0.465251581,TRUE,0.747734435
604619486,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=604619486,NickCT,FALSE,7/27/07 20:31,13,FALSE,0.003468098,TRUE,0.997314252
643210468,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=643210468,Gug01,FALSE,10/30/11 4:02,9,FALSE,0.011445466,TRUE,0.990098648
654335682,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654335682,ClueBot_III,FALSE,9/1/07 6:54,13,FALSE,0.006225315,TRUE,0.992417721
655791355,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=655791355,Bgwhite,FALSE,5/11/05 7:04,15,FALSE,0.029367718,TRUE,0.967165326
632926390,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=632926390,Skookum1,FALSE,10/28/05 7:38,15,FALSE,0.003256624,TRUE,0.997801558
622412016,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=622412016,Gilliam,FALSE,10/17/05 4:51,15,FALSE,0.005239163,TRUE,0.997309771
606423761,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=606423761,Davidds,FALSE,11/30/03 8:19,17,FALSE,0.035425165,TRUE,0.974721624
652093103,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652093103,79.166.2.130,TRUE,3/1/15 19:18,5,FALSE,0.411110431,TRUE,0.874535139
621606937,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621606937,Kemylpethe_Camp,FALSE,1/17/14 21:11,6,FALSE,0.046534067,TRUE,0.985390205
644420151,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=644420151,Jmckinley,FALSE,11/11/06 7:31,14,FALSE,0.060575501,TRUE,0.98329538
642377671,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=642377671,Becky_Sayles,FALSE,7/9/08 13:24,12,FALSE,0.003325522,TRUE,0.99699955
646292449,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646292449,Flyer22_Frozen,FALSE,5/5/07 14:42,13,FALSE,0.00585196,TRUE,0.99661845
610994533,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=610994533,Vanischenu,FALSE,11/24/11 7:33,9,FALSE,0.007749453,TRUE,0.993555119
644760120,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=644760120,Materialscientist,FALSE,9/15/08 8:25,12,FALSE,0.002285416,TRUE,0.998359053
640909744,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=640909744,Dale_Arnett,FALSE,10/12/03 4:17,17,FALSE,0.00908116,TRUE,0.994111326
619926047,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619926047,Ruigeroeland,FALSE,4/21/06 14:39,14,FALSE,0.006647133,TRUE,0.996063242
621097558,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621097558,2602:306:b8f8:2c50:182a:ee76:699f:a12b,TRUE,8/13/14 15:00,6,TRUE,0.626283177,FALSE,0.462547457
641513664,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=641513664,Lenticel,FALSE,8/29/06 8:44,14,FALSE,0.035470637,TRUE,0.980863332
634468125,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=634468125,Ccbbws1999,FALSE,9/10/12 23:15,8,FALSE,0.008487037,TRUE,0.994841924
633839023,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=633839023,Acalamari,FALSE,10/25/06 16:41,14,FALSE,0.00652299,TRUE,0.99462236
611280412,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=611280412,WikiDan61,FALSE,6/18/08 15:42,12,FALSE,0.003070711,TRUE,0.997762615
638722185,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638722185,Headhitter,FALSE,2/17/09 23:10,11,FALSE,0.006884768,TRUE,0.990586576
614622815,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=614622815,BracketBot,FALSE,4/16/13 15:08,7,FALSE,0.004716816,TRUE,0.997209166
631117379,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631117379,BattyBot,FALSE,12/30/11 0:11,9,FALSE,0.012825624,TRUE,0.991612373
607062903,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607062903,Eni.Sukthi.Durres,FALSE,8/15/13 16:28,7,FALSE,0.272810693,TRUE,0.99360755
614295749,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=614295749,S.A.Farabi,FALSE,8/11/10 3:51,10,FALSE,0.013444419,TRUE,0.988760669
635247009,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=635247009,Charliebynum,FALSE,7/4/14 11:52,6,FALSE,0.038213676,TRUE,0.98815432
652947647,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652947647,2602:252:d21:2960:a974:b3da:827c:bd38,TRUE,3/21/15 23:32,5,FALSE,0.10032113,TRUE,0.963147892
633279244,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=633279244,GrahamHardy,FALSE,12/7/06 0:15,14,FALSE,0.029819576,TRUE,0.980223866
654570525,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654570525,Exoplanetaryscience,FALSE,7/11/13 21:33,7,FALSE,0.009981565,TRUE,0.991004123
631662604,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631662604,Awu1996,FALSE,3/31/12 22:04,8,FALSE,0.042053338,TRUE,0.979038334
621158355,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621158355,Lyos9582,FALSE,8/14/14 3:42,6,FALSE,0.067458184,TRUE,0.985114704
605945486,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=605945486,Tcamps42,FALSE,3/31/07 8:11,13,FALSE,0.009667786,TRUE,0.992621327
627636148,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=627636148,HawkAussie,FALSE,4/12/12 10:58,8,FALSE,0.004694957,TRUE,0.996791211
654796105,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654796105,Philg88,FALSE,9/29/06 9:09,14,FALSE,0.006754364,TRUE,0.994955999
649708101,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=649708101,Smallchief,FALSE,2/24/10 14:38,10,FALSE,0.005477483,TRUE,0.996011746
624818500,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=624818500,Coin945,FALSE,11/6/06 9:36,14,FALSE,0.039339334,TRUE,0.986762986
631126946,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631126946,LeuCeaMia,FALSE,10/23/14 5:37,6,FALSE,0.148910055,TRUE,0.904742377
619566193,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619566193,2.219.50.164,TRUE,7/31/14 7:10,6,TRUE,0.574610671,TRUE,0.536185899
645399125,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=645399125,Meursault2004,FALSE,2/4/04 20:56,16,FALSE,0.051669733,TRUE,0.957827671
632536515,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=632536515,46.244.139.226,TRUE,10/29/14 15:39,6,FALSE,0.285988832,TRUE,0.796355002
654705125,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654705125,Derek_R_Bullamore,FALSE,12/18/05 0:18,15,FALSE,0.003967503,TRUE,0.997172259
640664438,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=640664438,Fuebaey,FALSE,10/14/14 21:45,6,FALSE,0.018471846,TRUE,0.993308294
621933201,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621933201,70.90.36.205,TRUE,5/17/07 18:34,13,FALSE,0.322107908,TRUE,0.92589327
637123089,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=637123089,Blythwood,FALSE,1/31/13 18:40,7,FALSE,0.027607883,TRUE,0.984473508
654884280,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654884280,Stephennoeven,FALSE,4/4/15 7:46,5,TRUE,0.62006264,TRUE,0.603519191
629800482,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=629800482,Cydebot,FALSE,4/7/06 1:25,14,FALSE,0.009742006,TRUE,0.992131536
630358713,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=630358713,Sfan00_IMG,FALSE,7/20/07 12:57,13,FALSE,0.025221299,TRUE,0.983644257
624466036,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=624466036,BD2412,FALSE,2/20/05 18:14,15,FALSE,0.01869693,TRUE,0.986286078
631805260,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631805260,Anabaptistica,FALSE,8/24/13 11:05,7,FALSE,0.016661574,TRUE,0.99158244
626017017,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626017017,Dyanega,FALSE,5/1/06 23:36,14,FALSE,0.009804086,TRUE,0.991738736
637284315,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=637284315,Wilhelmina_Will,FALSE,6/16/07 2:06,13,FALSE,0.01021256,TRUE,0.993355797
636596156,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=636596156,Filedelinkerbot,FALSE,1/27/14 11:49,6,FALSE,0.022835704,TRUE,0.981976878
620824961,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=620824961,Marios26,FALSE,9/5/07 14:53,13,FALSE,0.035801917,TRUE,0.976925238
619614262,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619614262,AcidSnow,FALSE,3/27/13 2:35,7,FALSE,0.084209197,TRUE,0.956065634
622840879,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=622840879,Ser_Amantio_di_Nicolao,FALSE,1/4/06 20:58,14,FALSE,0.006636718,TRUE,0.99598385
619920268,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619920268,KAVEBEAR,FALSE,2/11/08 5:08,12,FALSE,0.011721611,TRUE,0.993507503
652958343,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652958343,Materialscientist,FALSE,9/15/08 8:25,12,FALSE,0.004605662,TRUE,0.997121759
654628784,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654628784,Ops_Monitor_(WMF),FALSE,2/5/15 22:21,5,FALSE,0.030049221,TRUE,0.990201144
652103869,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652103869,Marteau,FALSE,3/23/03 3:04,17,FALSE,0.010702159,TRUE,0.991104154
617197822,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=617197822,Dallasreagan1,FALSE,7/16/14 16:16,6,TRUE,0.939297675,FALSE,0.061976443
628652660,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=628652660,Yobot,FALSE,6/17/08 22:39,12,FALSE,0.006282829,TRUE,0.994446937
637711094,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=637711094,WP_1.0_bot,FALSE,2/4/07 22:52,13,FALSE,0.008780836,TRUE,0.993894496
610204080,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=610204080,PKT,FALSE,5/5/06 17:07,14,FALSE,0.007077825,TRUE,0.994928853
631815816,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631815816,Ihaveacatonmydesk,FALSE,9/11/14 10:46,6,FALSE,0.015397528,TRUE,0.991204791
630697600,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=630697600,Yoninah,FALSE,7/3/05 7:05,15,FALSE,0.003345068,TRUE,0.997952118
647367944,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=647367944,Clr324,FALSE,3/26/13 19:08,7,FALSE,0.114725853,TRUE,0.96650792
624483823,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=624483823,RevelationDirect,FALSE,9/27/08 2:38,12,FALSE,0.020962637,TRUE,0.983184147
624702743,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=624702743,Tiller54,FALSE,12/13/09 22:55,11,FALSE,0.023550979,TRUE,0.981677162
638181419,FALSE,TRUE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638181419,TorontoKRD,FALSE,12/10/14 18:43,6,TRUE,0.940271871,TRUE,0.940196983
652519134,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652519134,MediaWiki_message_delivery,FALSE,11/20/13 18:15,7,FALSE,0.003716525,TRUE,0.997798157
641756760,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=641756760,Smartskaft,FALSE,6/17/05 13:47,15,FALSE,0.010854589,TRUE,0.990121324
604896426,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=604896426,103.245.105.166,TRUE,4/19/14 16:26,6,TRUE,0.82032996,FALSE,0.298658425
626746131,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=626746131,Ssunil2073,FALSE,9/23/14 10:00,6,FALSE,0.306657866,TRUE,0.866058566
628495237,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=628495237,Doritos4ndjuic3is3pic,FALSE,10/2/14 15:22,6,TRUE,0.821523427,FALSE,0.204722524
629547366,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=629547366,208.127.142.59,TRUE,10/14/14 7:40,6,FALSE,0.386573688,TRUE,0.699937297
653339945,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=653339945,74.120.64.241,TRUE,10/10/14 20:56,6,FALSE,0.149687633,TRUE,0.89481496
636881725,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=636881725,Jbarta,FALSE,2/11/05 23:18,15,FALSE,0.023378755,TRUE,0.98214828
651487911,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=651487911,BattyBot,FALSE,12/30/11 0:11,9,FALSE,0.02088016,TRUE,0.979509918
620402132,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=620402132,Jokulhlaup,FALSE,2/16/13 18:01,7,FALSE,0.025213874,TRUE,0.982191931
643326401,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=643326401,Aaabbb11,FALSE,11/30/14 14:56,6,FALSE,0.073447902,TRUE,0.97088418
633000077,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=633000077,ClueBot_NG,FALSE,10/28/10 8:18,10,FALSE,0.006449842,TRUE,0.993624483
644159256,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=644159256,Artidea111,FALSE,1/3/13 10:15,7,FALSE,0.088909107,TRUE,0.969785777
604879001,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=604879001,Sfan00_IMG,FALSE,7/20/07 12:57,13,FALSE,0.005640543,TRUE,0.996507591
644858756,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=644858756,Warren_Whyte,FALSE,4/20/07 10:34,13,FALSE,0.009908821,TRUE,0.99391966
642012997,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=642012997,Green_daemon,FALSE,1/27/14 14:54,6,FALSE,0.013832468,TRUE,0.993439284
623003143,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=623003143,William_Avery,FALSE,4/10/02 6:02,18,FALSE,0.006562551,TRUE,0.994497941
632381410,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=632381410,RonaldB,FALSE,7/7/05 1:16,15,FALSE,0.006505025,TRUE,0.99601384
614219356,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=614219356,Mark_immer,FALSE,6/19/14 15:36,6,FALSE,0.157205653,TRUE,0.960451497
652696556,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=652696556,Xqbot,FALSE,11/18/08 6:00,12,FALSE,0.025491175,TRUE,0.983466705
641883542,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=641883542,Shoden,FALSE,2/28/13 19:54,7,FALSE,0.073059224,TRUE,0.965474002
621810277,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621810277,195.132.168.12,TRUE,8/18/14 19:06,6,FALSE,0.378509584,TRUE,0.729342694
653105082,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=653105082,98.191.82.58,TRUE,3/23/15 3:15,5,FALSE,0.054042973,TRUE,0.970409449
619150789,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=619150789,SQGibbon,FALSE,1/31/06 0:25,14,FALSE,0.007511607,TRUE,0.991887447
638181865,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638181865,Yobot,FALSE,6/17/08 22:39,12,FALSE,0.006949516,TRUE,0.994592882
636209425,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=636209425,Duane_E._Tressler,FALSE,3/23/13 3:00,7,FALSE,0.016391087,TRUE,0.9925857
638467898,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=638467898,2601:8:a380:1038:6c19:1091:9ba9:1fa1,TRUE,12/17/14 8:05,6,FALSE,0.223879929,TRUE,0.882969069
644543565,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=644543565,Helpsome,FALSE,10/17/10 18:41,10,FALSE,0.009662624,TRUE,0.991252248
637698299,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=637698299,ClueBot_NG,FALSE,10/28/10 8:18,10,FALSE,0.002267036,TRUE,0.998450518
623595199,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=623595199,Busterbill123,FALSE,8/31/14 16:52,6,FALSE,0.226185879,TRUE,0.857252207
625651920,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=625651920,Dervorguilla,FALSE,1/28/08 11:23,12,FALSE,0.006107915,TRUE,0.994603241
614834070,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=614834070,Rungladwin,FALSE,1/23/08 0:56,12,FALSE,0.00693855,TRUE,0.995973995
607070060,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607070060,Koplimek,FALSE,11/10/06 20:53,14,FALSE,0.00785327,TRUE,0.99379189
610635821,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=610635821,131.109.46.224,TRUE,4/22/08 19:15,12,TRUE,0.972648765,FALSE,0.026462956
642816849,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=642816849,Speahlman,FALSE,12/5/12 11:36,8,FALSE,0.008545838,TRUE,0.994219364
607407908,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607407908,Chelseamarrett,FALSE,4/4/14 2:54,6,FALSE,0.011108374,TRUE,0.995294343
633873164,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=633873164,Margarida_Seiko_Okumoto,FALSE,11/14/14 23:15,6,FALSE,0.055499805,TRUE,0.975039316
621343737,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=621343737,PBS,FALSE,10/20/03 7:16,17,FALSE,0.004879456,TRUE,0.996773893
614173219,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=614173219,Faizan112775,FALSE,6/24/14 2:00,6,FALSE,0.219793094,TRUE,0.965117123
646707155,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=646707155,AddyAddy1,FALSE,5/3/14 3:26,6,FALSE,0.07085769,TRUE,0.981581264
608170160,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=608170160,Bearcat,FALSE,10/3/03 23:52,17,FALSE,0.00612658,TRUE,0.995931632
612056856,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=612056856,Bellerophon,FALSE,12/27/08 18:00,12,FALSE,0.007415451,TRUE,0.994324393
610820435,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=610820435,Aaron-Tripel,FALSE,11/5/11 15:23,9,FALSE,0.015040039,TRUE,0.988613363
610745579,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=610745579,50.139.86.81,TRUE,5/30/14 5:16,6,FALSE,0.238735866,TRUE,0.85690146
607139849,FALSE,TRUE,FALSE,https://en.wikipedia.org/w/index.php?oldid=607139849,189.252.251.217,TRUE,5/3/14 22:51,6,TRUE,0.869260992,FALSE,0.257476391
607933361,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=607933361,Pengortm,FALSE,1/1/11 1:01,9,FALSE,0.058224735,TRUE,0.940036344
639064074,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=639064074,Mdumas43073,FALSE,11/1/06 21:46,14,FALSE,0.026487368,TRUE,0.990001944
608384472,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=608384472,Lesseresser,FALSE,5/13/14 14:10,6,FALSE,0.014547052,TRUE,0.989692161
620580494,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=620580494,Lowercase_sigmabot_III,FALSE,9/30/12 6:04,8,FALSE,0.009859784,TRUE,0.993643887
616404795,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=616404795,Yobot,FALSE,6/17/08 22:39,12,FALSE,0.005274032,TRUE,0.996277421
618518323,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=618518323,Richard_mandy,FALSE,7/26/14 8:17,6,FALSE,0.299946401,TRUE,0.92120264
631838107,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=631838107,Dirtlawyer1,FALSE,4/19/09 15:19,11,FALSE,0.017254094,TRUE,0.99178493
654617155,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=654617155,Sfan00_IMG,FALSE,7/20/07 12:57,13,FALSE,0.026078492,TRUE,0.980195746
641507833,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=641507833,Guat6,FALSE,1/16/06 4:04,14,FALSE,0.04864027,TRUE,0.971435207
651191221,FALSE,FALSE,TRUE,https://en.wikipedia.org/w/index.php?oldid=651191221,Goomoo,FALSE,5/29/09 20:55,11,FALSE,0.035629903,TRUE,0.983697235
